Sensitivity,Specificity,Pos.Pred.Value,Neg.Pred.Value,Precision,Recall,F1,Prevalence,Detection.Rate,Detection.Prevalence,Balanced.Accuracy,date
0.706290672451193,0.6709652359681492,0.16120407961184272,0.9622862236087125,0.16120407961184274,0.706290672451193,0.2624959690422444,0.08217468805704099,0.05803921568627451,0.36003565062388593,0.6886279542096712,2024-05-14
