Sensitivity,Specificity,Pos.Pred.Value,Neg.Pred.Value,Precision,Recall,F1,Prevalence,Detection.Rate,Detection.Prevalence,Balanced.Accuracy,date
0.707592190889371,0.6705379685375801,0.1612775635320874,0.9624240396944862,0.16127756353208741,0.707592190889371,0.26268320180383314,0.08217468805704099,0.05814616755793226,0.36053475935828877,0.6890650797134755,2024-05-14
