Sensitivity,Specificity,Pos.Pred.Value,Neg.Pred.Value,Precision,Recall,F1,Prevalence,Detection.Rate,Detection.Prevalence,Balanced.Accuracy,date
0.706290672451193,0.6564381433288017,0.15544734078105601,0.9614837571826819,0.15544734078105604,0.706290672451193,0.2548129597746126,0.08217468805704099,0.05803921568627451,0.37336898395721924,0.6813644078899974,2024-05-14
