Sensitivity,Specificity,Pos.Pred.Value,Neg.Pred.Value,Precision,Recall,F1,Prevalence,Detection.Rate,Detection.Prevalence,Balanced.Accuracy,date
0.7015184381778742,0.685259273645368,0.166358024691358,0.9624659028914347,0.16635802469135802,0.7015184381778742,0.268939708939709,0.08217468805704099,0.05764705882352941,0.34652406417112297,0.693388855911621,2024-05-14
