Sensitivity,Specificity,Pos.Pred.Value,Neg.Pred.Value,Precision,Recall,F1,Prevalence,Detection.Rate,Detection.Prevalence,Balanced.Accuracy,date
0.7132321041214751,0.6696445911827539,0.16198640260124147,0.9630746885648847,0.1619864026012415,0.7132321041214751,0.2640115625501847,0.08217468805704099,0.0586096256684492,0.3618181818181818,0.6914383476521144,2024-05-14
