Sensitivity,Specificity,Pos.Pred.Value,Neg.Pred.Value,Precision,Recall,F1,Prevalence,Detection.Rate,Detection.Prevalence,Balanced.Accuracy,date
0.7032537960954447,0.6782676247815109,0.16367124394184165,0.9623057423123553,0.16367124394184168,0.7032537960954447,0.2655418134163322,0.08217468805704099,0.057789661319073087,0.3530837789661319,0.6907607104384779,2024-05-14
