Sensitivity,Specificity,Pos.Pred.Value,Neg.Pred.Value,Precision,Recall,F1,Prevalence,Detection.Rate,Detection.Prevalence,Balanced.Accuracy,date
0.7323210412147505,0.6532142163526898,0.15900527505651846,0.9646093839623724,0.15900527505651846,0.7323210412147505,0.26128008668059743,0.08217468805704099,0.06017825311942959,0.37846702317290554,0.6927676287837201,2024-05-14
