Sensitivity,Specificity,Pos.Pred.Value,Neg.Pred.Value,Precision,Recall,F1,Prevalence,Detection.Rate,Detection.Prevalence,Balanced.Accuracy,date
0.7145336225596529,0.6697611186638183,0.16228199822642625,0.9632422769677672,0.16228199822642625,0.7145336225596529,0.26449333547454634,0.08217468805704099,0.05871657754010695,0.3618181818181818,0.6921473706117356,2024-05-14
