Sensitivity,Specificity,Pos.Pred.Value,Neg.Pred.Value,Precision,Recall,F1,Prevalence,Detection.Rate,Detection.Prevalence,Balanced.Accuracy,date
0.7227765726681128,0.6669644591182754,0.1626953125,0.9641212801796742,0.1626953125,0.7227765726681128,0.26560382622558787,0.08217468805704099,0.059393939393939395,0.36506238859180035,0.694870515893194,2024-05-14
