Sensitivity,Specificity,Pos.Pred.Value,Neg.Pred.Value,Precision,Recall,F1,Prevalence,Detection.Rate,Detection.Prevalence,Balanced.Accuracy,date
0.7266811279826464,0.6583414255195184,0.15996561932957692,0.9641617839467547,0.15996561932957692,0.7266811279826464,0.26221039448966815,0.08217468805704099,0.059714795008912656,0.3732976827094474,0.6925112767510824,2024-05-14
