Sensitivity,Specificity,Pos.Pred.Value,Neg.Pred.Value,Precision,Recall,F1,Prevalence,Detection.Rate,Detection.Prevalence,Balanced.Accuracy,date
0.7127982646420824,0.6729850456399301,0.16328761677598885,0.9631976873471204,0.16328761677598888,0.7127982646420824,0.26570712379720224,0.08217468805704099,0.05857397504456328,0.35871657754010694,0.6928916551410063,2024-05-14
